QtrYear,Qtr,County,JMS,Capacity,Beds,Deaths,Bookings,Releases,Measure,Total,Male,Female,Other Gender,Black,Native American,Other Race,White,Unknown Race,Non-Hispanic,Hispanic,Unknown Ethnicity,Not Available
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Unsentenced - No Hold,600,500,100,0,182,2,6,405,5,435,126,39,
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Unsentenced - No Hold Felonies,455,383,72,0,146,1,3,302,3,324,102,29,
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Unsentenced - No Hold Misdemeanors,145,117,28,0,36,1,3,103,2,111,24,10,
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Municipal Charge,56,41,15,0,14,0,0,41,1,41,10,5,
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Administrative Segregation,22,16,6,0,9,1,1,11,0,19,1,2,
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Competency Evaluation,7,7,0,0,0,0,0,7,0,5,2,0,
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Average Daily Population,1086,925,161,0,326,2,11,738,9,770,244,0,ADP is based on previous 4 months (9/19 to 12/31) - When we started tracking ADP with all elements
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Average LOS Felonies,33,38,22,2,42,19,44,31,26,33,37,29,In Days
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Felony Releases,7233,5533,1699,1,1812,25,100,5254,42,5179,1574,480,
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Average LOS Misdemeanors,30,19,34,0,41,19,44,27,41,31,29,24,In Days
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Misdemeanor Releases,11604,8683,2921,0,2676,39,151,8634,104,8187,2530,887,
2020,1,Arapahoe,TriTech,1174,1468,0,3999,4048,Homeless,219,182,37,0,58,2,0,158,1,159,43,17,
2020,1,Mesa,New World,621,395,3,1385,1388,Number of inmates,526,429,97,0,27,8,6,484,1,403,115,8,
2020,1,Mesa,New World,621,395,3,1385,1388,Sentenced,26,17,9,0,0,1,0,25,0,20,6,0,
2020,1,Mesa,New World,621,395,3,1385,1388,Unsentenced - Hold,115,93,22,0,7,1,1,106,0,88,24,3,
2020,1,Mesa,New World,621,395,3,1385,1388,Unsentenced - No Hold,385,319,66,0,20,6,5,353,1,295,85,5,
2020,1,Mesa,New World,621,395,3,1385,1388,Unsentenced - No Hold Felonies,349,288,61,0,18,6,4,320,1,268,77,4,
2020,1,Mesa,New World,621,395,3,1385,1388,Unsentenced - No Hold Misdemeanors,36,31,5,0,2,0,1,33,0,27,8,1,
2020,1,Mesa,New World,621,395,3,1385,1388,Municipal Charge,1,1,0,0,0,0,0,1,0,1,0,0,
2020,1,Mesa,New World,621,395,3,1385,1388,Administrative Segregation,52,45,7,0,7,0,1,44,0,37,15,0,
2020,1,Mesa,New World,621,395,3,1385,1388,Competency Evaluation,12,9,3,0,1,0,0,11,0,11,1,0,
2020,1,Mesa,New World,621,395,3,1385,1388,Average Daily Population,548.2,442.7,105.4,0,27.6,5.2,2.2,510.7,1.6,424.4,115.9,7.6,
2020,1,Mesa,New World,621,395,3,1385,1388,Average LOS Felonies,32.1,37.2,19.7,0,46.9,56.6,43.7,31.4,4.7,30.8,40.9,21.7,
2020,1,Mesa,New World,621,395,3,1385,1388,Felony Releases,3032,2146,886,0,120,25,17,2867,3,2554,437,41,
2020,1,Mesa,New World,621,395,3,1385,1388,Average LOS Misdemeanors,9,10.5,5,0,13.5,5.9,6.5,8.9,1.1,9.1,8.4,10.3,
2020,1,Mesa,New World,621,395,3,1385,1388,Misdemeanor Releases,2173,1579,594,0,62,24,14,2066,7,1814,334,25,
2020,1,Mesa,New World,621,395,3,1385,1388,Homeless,58,46,12,0,4,0,0,54,0,54,4,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Number of inmates,196,169,27,0,4,49,3,137,3,118,19,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Sentenced,19,14,5,0,0,3,0,16,0,14,2,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Unsentenced - Hold,107,95,12,0,3,30,3,69,3,59,10,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Unsentenced - No Hold,70,60,10,0,1,16,0,52,0,45,7,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Unsentenced - No Hold Felonies,59,51,8,0,1,12,0,45,0,40,5,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Unsentenced - No Hold Misdemeanors,11,9,2,0,0,4,0,7,0,5,2,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Administrative Segregation,10,10,0,0,0,2,0,8,0,6,2,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Competency Evaluation,1,0,1,0,0,0,0,1,0,1,0,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Average Daily Population,201.3,169,32,0,5,48,5,143,0,119,24,0,
2020,1,La Plata,Spillman,279,279,0,675,690,Average LOS Felonies,55,0,0,0,0,0,0,0,0,0,0,0,Unable to separate LOS by Sex or ethnicity
2020,1,La Plata,Spillman,279,279,0,675,690,Felony Releases,3007,0,0,0,0,0,0,0,0,0,0,0,Unable to separate number of releases between Felonies/Misdomeanors and Holds
2020,1,La Plata,Spillman,279,279,0,675,690,Average LOS Misdemeanors,10,0,0,0,0,0,0,0,0,0,0,0,Unable to separate LOS by Sex or ethnicity
2020,1,La Plata,Spillman,279,279,0,675,690,Misdemeanor Releases,3007,0,0,0,0,0,0,0,0,0,0,0,Unable to separate number of releases between Felonies/Misdomeanors and Holds
2020,1,La Plata,Spillman,279,279,0,675,690,Homeless,42,33,9,0,0,12,0,24,0,21,3,0,Homelessness reported at intake
2020,1,Delta,Spillman,63,63,0,213,228,Number of inmates,58,40,18,0,2,0,4,0,3,45,4,0,
2020,1,Delta,Spillman,63,63,0,213,228,Sentenced,4,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break sentenced inmates by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Unsentenced - Hold,44,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break unsentenced inmates by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Unsentenced - No Hold,10,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break unsentenced inmates by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Unsentenced - No Hold Felonies,5,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break unsentenced inmates by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Unsentenced - No Hold Misdemeanors,5,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break unsentenced inmates by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Municipal Charge,2,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break Municipal inmates by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Administrative Segregation,4,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break Administrative Segregation inmates by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Competency Evaluation,3,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break Competency Evaluation inmates by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Average Daily Population,60,44,16,0,1,1,2,5,1,46,4,0,My JMS doesn't break sentenced inmates by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Average LOS Felonies,35,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break down Gender or Race/ Ethnicity for Felonies or Misdemeanors
2020,1,Delta,Spillman,63,63,0,213,228,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,We had 1431 total releases but my JMS doesn't break it down by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Average LOS Misdemeanors,4,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break down Gender or Race/ Ethnicity for Felonies or Misdemeanors
2020,1,Delta,Spillman,63,63,0,213,228,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,We had 1431 total releases but my JMS doesn't break it down by Gender or Race/Ethnicity.
2020,1,Delta,Spillman,63,63,0,213,228,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't have a report to track homeless Gender or Race/Ethnicity
2020,1,Prowers,Eforce,57,57,1,914,896,Number of inmates,58,40,18,0,0,0,1,57,0,31,27,0,
2020,1,Prowers,Eforce,57,57,1,914,896,Sentenced,23,16,7,0,0,0,0,0,0,0,0,0,Eforce does not separate this data.
2020,1,Prowers,Eforce,57,57,1,914,896,Unsentenced - Hold,23,17,6,0,0,0,0,0,0,0,0,0,Eforce does not separate this data.
2020,1,Prowers,Eforce,57,57,1,914,896,Unsentenced - No Hold,12,7,5,0,0,0,0,0,0,0,0,0,Eforce does not separate this data.
2020,1,Prowers,Eforce,57,57,1,914,896,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not separate this data.
2020,1,Prowers,Eforce,57,57,1,914,896,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not separate this data.
2020,1,Prowers,Eforce,57,57,1,914,896,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Prowers,Eforce,57,57,1,914,896,Administrative Segregation,3,2,1,0,0,0,0,0,0,0,0,0,
2020,1,Prowers,Eforce,57,57,1,914,896,Competency Evaluation,2,1,1,0,0,0,0,0,0,0,0,0,
2020,1,Prowers,Eforce,57,57,1,914,896,Average Daily Population,65,50,15,0,0,0,0,0,0,0,0,0,
2020,1,Prowers,Eforce,57,57,1,914,896,Average LOS Felonies,0,24,35,0,0,0,0,0,0,0,0,0,
2020,1,Prowers,Eforce,57,57,1,914,896,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not separate this data.
2020,1,Prowers,Eforce,57,57,1,914,896,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not separate this data.
2020,1,Prowers,Eforce,57,57,1,914,896,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not separate this data.
2020,1,Prowers,Eforce,57,57,1,914,896,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Number of inmates,6,5,1,0,0,0,0,6,0,4,2,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Sentenced,1,1,0,0,0,0,0,1,0,1,0,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Unsentenced - Hold,2,1,1,0,0,0,0,2,0,0,2,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Unsentenced - No Hold,3,3,0,0,0,0,0,3,0,3,0,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Unsentenced - No Hold Felonies,2,2,0,0,0,0,0,2,0,2,0,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Unsentenced - No Hold Misdemeanors,1,1,0,0,0,0,0,1,0,1,0,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Competency Evaluation,1,0,1,0,0,0,0,1,0,0,1,0,
2020,1,Crowley,Eforce,12,12,0,38,35,Average Daily Population,5.88,4.35,1.53,0,0,0,0,5,0.88,3,2,0.88,
2020,1,Crowley,Eforce,12,12,0,38,35,Average LOS Felonies,19.26,18.13,19.9,0,0,0,0,18.8,24.5,16.5,30,12.38,
2020,1,Crowley,Eforce,12,12,0,38,35,Felony Releases,62,41,21,0,1,0,0,59,2,35,14,13,
2020,1,Crowley,Eforce,12,12,0,38,35,Average LOS Misdemeanors,2.5,3.48,2.22,0,1,0,0,2.98,3.5,2.32,3.66,5.5,
2020,1,Crowley,Eforce,12,12,0,38,35,Misdemeanor Releases,97,62,35,0,4,0,0,92,1,61,27,9,
2020,1,Crowley,Eforce,12,12,0,38,35,Homeless,2,2,0,0,0,0,0,2,0,2,0,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Number of inmates,24,23,1,0,1,0,0,23,0,21,3,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Sentenced,3,3,0,0,0,0,0,3,0,3,0,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Unsentenced - Hold,2,2,0,0,1,0,0,1,0,0,1,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Unsentenced - No Hold,19,19,0,0,0,0,0,19,0,19,0,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Unsentenced - No Hold Felonies,13,13,0,0,1,0,0,10,0,10,3,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Unsentenced - No Hold Misdemeanors,6,6,0,0,0,0,0,6,0,6,0,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Competency Evaluation,1,1,0,0,0,0,0,0,0,0,1,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Average Daily Population,24,23,1,0,1,0,0,23,0,21,3,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Average LOS Felonies,14,14,0,0,1,0,0,23,0,21,3,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Felony Releases,14,14,0,0,1,0,0,13,0,10,2,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Average LOS Misdemeanors,85,71,14,0,0,0,0,85,0,76,8,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Misdemeanor Releases,85,71,14,0,0,0,0,85,0,76,8,0,
2020,1,Elbert,Eforce,35,35,0,72,72,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,NA for 4th QTR
2020,1,Montrose,Flex,149,202,0,592,538,Number of inmates,93,74,19,0,1,2,30,60,0,63,30,0,
2020,1,Montrose,Flex,149,202,0,592,538,Sentenced,8,4,4,0,0,0,2,6,0,6,2,0,
2020,1,Montrose,Flex,149,202,0,592,538,Unsentenced - Hold,32,27,5,0,0,0,8,24,0,24,8,0,
2020,1,Montrose,Flex,149,202,0,592,538,Unsentenced - No Hold,53,43,10,0,1,2,20,30,0,33,20,0,
2020,1,Montrose,Flex,149,202,0,592,538,Unsentenced - No Hold Felonies,34,28,6,0,1,2,7,24,0,18,16,0,
2020,1,Montrose,Flex,149,202,0,592,538,Unsentenced - No Hold Misdemeanors,19,15,4,0,0,0,13,6,0,15,4,0,
2020,1,Montrose,Flex,149,202,0,592,538,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Montrose,Flex,149,202,0,592,538,Administrative Segregation,1,1,0,0,0,0,1,0,0,0,1,0,
2020,1,Montrose,Flex,149,202,0,592,538,Competency Evaluation,1,1,0,0,0,0,1,0,0,0,1,0,
2020,1,Montrose,Flex,149,202,0,592,538,Average Daily Population,93,76,17,0,1,3,0,62,0,0,27,0,
2020,1,Montrose,Flex,149,202,0,592,538,Average LOS Felonies,37,23,11,0,20,39,15,17,0,23,34,0,
2020,1,Montrose,Flex,149,202,0,592,538,Felony Releases,1375,1128,247,0,12,13,429,921,0,976,399,0,
2020,1,Montrose,Flex,149,202,0,592,538,Average LOS Misdemeanors,13,8,4,0,7,14,5,6,1,7,12,0,
2020,1,Montrose,Flex,149,202,0,592,538,Misdemeanor Releases,955,783,172,0,7,12,296,640,0,678,277,0,
2020,1,Montrose,Flex,149,202,0,592,538,Homeless,6,5,1,0,0,0,2,4,0,4,2,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Number of inmates,131,101,30,0,13,0,51,67,51,92,39,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Sentenced,78,70,8,0,8,0,23,47,23,59,19,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Unsentenced - Hold,13,10,3,0,0,0,6,7,6,9,4,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Unsentenced - No Hold,40,21,19,0,5,0,22,13,22,24,16,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Unsentenced - No Hold Felonies,5,3,2,0,0,0,1,4,1,4,1,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Unsentenced - No Hold Misdemeanors,48,28,20,0,5,0,27,16,27,29,19,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Municipal Charge,14,13,1,0,1,0,4,9,4,10,4,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,Not Recorded
2020,1,Teller,Tiger Track,514,159,0,493,594,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,Not Recorded
2020,1,Teller,Tiger Track,514,159,0,493,594,Average Daily Population,99,78,21,0,7,0,33,58,33,70,29,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Average LOS Felonies,263,237,25,0,16,0,59,187,59,205,58,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Felony Releases,361,267,94,0,22,1,62,276,62,314,47,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Average LOS Misdemeanors,41,33,7,0,1,0,8,31,8,34,7,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Misdemeanor Releases,1874,1501,373,0,151,35,528,1160,528,1431,433,0,
2020,1,Teller,Tiger Track,514,159,0,493,594,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,Not tracked for 2019
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Number of inmates,15,13,2,0,0,0,0,15,0,12,3,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Sentenced,4,4,0,0,0,0,0,4,0,3,1,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Unsentenced - Hold,8,7,1,0,0,0,0,8,0,6,2,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Unsentenced - No Hold,3,2,1,0,0,0,0,3,0,3,0,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Unsentenced - No Hold Felonies,1,1,0,0,0,0,0,1,0,1,0,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Unsentenced - No Hold Misdemeanors,2,1,1,0,0,0,0,2,0,2,0,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Competency Evaluation,2,0,2,0,0,0,0,2,0,2,0,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Average Daily Population,18.9,14.9,4.2,0,0.5,0,0,18,0,16,2,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Average LOS Felonies,24,27,17.8,0,0,0,0,24,0,23.5,23,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Felony Releases,76,50,26,0,0,0,0,76,0,55,21,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Average LOS Misdemeanors,7.05,7.04,7.07,0,6,0,0,7.1,0,7,6.6,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Misdemeanor Releases,156,114,42,0,3,0,0,153,0,133,22.9,0,
2020,1,Rio Blanco,Eforce,34,34,0,72,69,Homeless,2,1,1,0,0,0,0,2,0,2,0,0,
2020,1,Conejos,E Force,82,82,0,65,50,Number of inmates,65,47,17,1,1,0,0,64,0,12,53,0,
2020,1,Conejos,E Force,82,82,0,65,50,Sentenced,7,4,3,0,0,0,0,7,0,1,6,0,
2020,1,Conejos,E Force,82,82,0,65,50,Unsentenced - Hold,10,7,3,0,1,0,0,9,0,6,4,0,
2020,1,Conejos,E Force,82,82,0,65,50,Unsentenced - No Hold,48,36,11,1,0,0,0,48,0,5,43,0,
2020,1,Conejos,E Force,82,82,0,65,50,Unsentenced - No Hold Felonies,19,12,6,1,0,0,0,19,0,3,16,0,
2020,1,Conejos,E Force,82,82,0,65,50,Unsentenced - No Hold Misdemeanors,29,24,5,0,0,0,0,29,0,2,27,0,
2020,1,Conejos,E Force,82,82,0,65,50,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Conejos,E Force,82,82,0,65,50,Administrative Segregation,1,0,1,0,0,0,0,1,0,0,1,0,
2020,1,Conejos,E Force,82,82,0,65,50,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Conejos,E Force,82,82,0,65,50,Average Daily Population,27,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Conejos,E Force,82,82,0,65,50,Average LOS Felonies,7,4,3,0,0,0,0,0,0,0,0,0,
2020,1,Conejos,E Force,82,82,0,65,50,Felony Releases,15,9,6,0,0,0,0,15,0,5,9,1,
2020,1,Conejos,E Force,82,82,0,65,50,Average LOS Misdemeanors,2,1,1,0,0,0,0,0,0,0,0,0,
2020,1,Conejos,E Force,82,82,0,65,50,Misdemeanor Releases,35,28,7,0,1,0,0,34,0,5,30,0,
2020,1,Conejos,E Force,82,82,0,65,50,Homeless,2,1,1,0,0,0,0,2,0,0,2,0,
2020,2,Prowers,Eforce,57,57,0,192,213,Number of inmates,37,28,9,0,0,0,0,37,0,19,18,0,
2020,2,Prowers,Eforce,57,57,0,192,213,Sentenced,12,8,4,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,2,Prowers,Eforce,57,57,0,192,213,Unsentenced - Hold,14,12,2,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,2,Prowers,Eforce,57,57,0,192,213,Unsentenced - No Hold,11,8,3,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,2,Prowers,Eforce,57,57,0,192,213,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,2,Prowers,Eforce,57,57,0,192,213,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,2,Prowers,Eforce,57,57,0,192,213,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Prowers,Eforce,57,57,0,192,213,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Prowers,Eforce,57,57,0,192,213,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Prowers,Eforce,57,57,0,192,213,Average Daily Population,58,46,14,0,0,0,0,0,0,0,0,0,
2020,2,Prowers,Eforce,57,57,0,192,213,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,2,Prowers,Eforce,57,57,0,192,213,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,2,Prowers,Eforce,57,57,0,192,213,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,2,Prowers,Eforce,57,57,0,192,213,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,2,Prowers,Eforce,57,57,0,192,213,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Number of inmates,19,16,3,0,0,0,0,0,19,0,0,93,
2020,3,Huerfano,,34,32,0,93,89,Sentenced,2,1,0,0,0,0,0,2,0,1,1,0,
2020,3,Huerfano,,34,32,0,93,89,Unsentenced - Hold,17,14,3,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Unsentenced - No Hold,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Administrative Segregation,1,1,0,0,0,0,0,1,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Competency Evaluation,2,1,1,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Average Daily Population,17,14,3,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Average LOS Felonies,15,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Average LOS Misdemeanors,3,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Huerfano,,34,32,0,93,89,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Number of inmates,401,336,65,0,38,4,3,353,3,258,103,40,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Sentenced,111,89,22,0,8,2,0,101,0,78,26,7,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Unsentenced - Hold,152,131,21,0,12,0,2,137,1,91,45,16,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Unsentenced - No Hold,138,116,22,0,18,2,1,115,2,89,32,17,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Unsentenced - No Hold Felonies,114,97,17,0,17,1,0,95,1,72,26,16,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Unsentenced - No Hold Misdemeanors,24,19,5,0,1,1,1,20,1,17,6,1,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Municipal Charge,1,1,0,0,0,0,0,1,0,1,0,0,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Administrative Segregation,19,18,1,0,6,0,0,13,0,16,2,1,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Competency Evaluation,17,15,2,0,1,0,1,15,0,12,2,3,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Average Daily Population,526,429,97,0,41,4,2,477,2,351,126,49,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Average LOS Felonies,29.33,33.49,17.96,0,39.6,44.97,12.95,28.74,27.93,30.57,32.58,17.94,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Felony Releases,5062,3708,1354,0,288,22,28,4706,18,3315,1080,667,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Average LOS Misdemeanors,7.94,8.81,5.57,0,11.21,12.59,5.43,7.8,3.49,9.42,9.68,2.7,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Misdemeanor Releases,7365,5377,1988,0,351,47,51,6854,62,4235,1448,1682,
2020,2,Larimer,Tiburon 7.9,500,636,1,2892,2983,Homeless,121,108,13,0,11,1,1,107,1,78,31,12,
2020,2,Arapahoe,TriTech,1174,1468,0,3825,4156,Number of inmates,756,678,78,0,227,2,5,516,6,557,152,47,
2020,2,Arapahoe,TriTech,1174,1468,0,3825,4156,Sentenced,200,175,25,0,59,0,2,139,0,162,34,4,
2020,2,Arapahoe,TriTech,1174,1468,0,3825,4156,Unsentenced - Hold,142,140,2,0,29,1,1,107,4,92,32,18,
